# SalesOrderID,OrderDate,DueDate,ShipDate,Delivery Time (in days),Delivery Status,OnlineOrderFlag,CustomerID,ContactID,SalesPersonID,Sales Person,TerritoryID,Country,ShipToAddressID,TotalDue,salesreasonId,Sales Reason
44763,2001-12-01,2001-12-13,2001-12-08,7,On time,0,675,268,279,Tsvi Michael Reiter,5,US,984,4573.8917,0,#N/A
44764,2001-12-01,2001-12-13,2001-12-08,7,On time,0,386,225,279,Tsvi Michael Reiter,5,US,950,2828.5844,0,#N/A
44765,2001-12-01,2001-12-13,2001-12-08,7,On time,0,156,111,278,Garrett R Vargas,6,Canada,471,7711.0697,0,#N/A
44766,2001-12-01,2001-12-13,2001-12-08,7,On time,0,498,303,278,Garrett R Vargas,6,Canada,528,5437.3575,0,#N/A
44767,2001-12-01,2001-12-13,2001-12-08,7,On time,0,453,318,277,Jillian Carson,3,US,609,40577.5592,0,#N/A
44768,2001-12-01,2001-12-13,2001-12-08,7,On time,0,647,887,277,Jillian Carson,4,US,630,28667.2994,0,#N/A
44769,2001-12-01,2001-12-13,2001-12-08,7,On time,0,116,845,279,Tsvi Michael Reiter,5,US,920,250.6771,0,#N/A
44770,2001-12-01,2001-12-13,2001-12-08,7,On time,0,365,232,281,Shu K Ito,4,US,1048,13763.9592,0,#N/A
44771,2001-12-01,2001-12-13,2001-12-08,7,On time,0,91,484,280,Pamela O Ansman-Wolfe,1,US,842,92392.1106,0,#N/A
44772,2001-12-01,2001-12-13,2001-12-08,7,On time,0,579,3,277,Jillian Carson,3,US,621,89409.6319,0,#N/A
44773,2001-12-01,2001-12-13,2001-12-08,7,On time,0,460,287,282,José Edvaldo Saraiva,6,Canada,520,27622.4351,0,#N/A
44774,2001-12-01,2001-12-13,2001-12-08,7,On time,0,588,189,278,Garrett R Vargas,6,Canada,544,16473.7393,0,#N/A
44775,2001-12-01,2001-12-13,2001-12-08,7,On time,0,525,585,279,Tsvi Michael Reiter,5,US,967,2916.8892,0,#N/A
44776,2001-12-01,2001-12-13,2001-12-08,7,On time,0,187,503,276,Linda C Mitchell,4,US,1020,62843.0665,0,#N/A
44777,2001-12-01,2001-12-13,2001-12-08,7,On time,0,366,43,276,Linda C Mitchell,4,US,1049,132235.1616,0,#N/A
44778,2001-12-01,2001-12-13,2001-12-08,7,On time,0,575,294,275,Michael G Blythe,2,US,817,56964.3673,0,#N/A
44779,2001-12-01,2001-12-13,2001-12-08,7,On time,0,368,231,279,Tsvi Michael Reiter,5,US,948,43188.4662,0,#N/A
44780,2001-12-01,2001-12-13,2001-12-08,7,On time,0,222,440,276,Linda C Mitchell,3,US,11381,34044.1517,0,#N/A
44781,2001-12-01,2001-12-13,2001-12-08,7,On time,0,674,551,276,Linda C Mitchell,4,US,1102,562.4112,0,#N/A
44782,2001-12-01,2001-12-13,2001-12-08,7,On time,0,143,115,275,Michael G Blythe,2,US,769,38820.971,0,#N/A
44783,2001-12-01,2001-12-13,2001-12-08,7,On time,0,648,388,281,Shu K Ito,4,US,1097,39218.0906,0,#N/A
44784,2001-12-01,2001-12-13,2001-12-08,7,On time,0,126,213,275,Michael G Blythe,2,US,768,3450.9847,0,#N/A
44785,2001-12-01,2001-12-13,2001-12-08,7,On time,0,111,218,277,Jillian Carson,3,US,571,172.6215,0,#N/A
44786,2001-12-01,2001-12-13,2001-12-08,7,On time,0,369,36,279,Tsvi Michael Reiter,5,US,949,3191.9123,0,#N/A
44787,2001-12-01,2001-12-13,2001-12-08,7,On time,0,75,249,277,Jillian Carson,4,US,567,61369.1634,0,#N/A
44788,2001-12-01,2001-12-13,2001-12-08,7,On time,0,169,257,276,Linda C Mitchell,1,US,1017,115441.9216,0,#N/A
44789,2001-12-01,2001-12-13,2001-12-08,7,On time,0,503,15,275,Michael G Blythe,2,US,809,1042.595,0,#N/A
44790,2001-12-01,2001-12-13,2001-12-08,7,On time,0,330,338,276,Linda C Mitchell,4,US,1043,1112.405,0,#N/A
44791,2001-12-01,2001-12-13,2001-12-08,7,On time,0,3,176,277,Jillian Carson,4,US,559,19248.6666,0,#N/A
44792,2001-12-01,2001-12-13,2001-12-08,7,On time,0,20,363,283,David R Campbell,1,US,835,46058.9916,0,#N/A
44793,2001-12-01,2001-12-13,2001-12-08,7,On time,0,238,429,277,Jillian Carson,3,US,586,2828.5844,0,#N/A
44794,2001-12-01,2001-12-13,2001-12-08,7,On time,0,542,478,283,David R Campbell,1,US,891,5370.284,0,#N/A
44795,2001-12-01,2001-12-13,2001-12-08,7,On time,0,608,94,281,Shu K Ito,4,US,1091,139562.6866,0,#N/A
44796,2001-12-01,2001-12-13,2001-12-08,7,On time,0,438,49,276,Linda C Mitchell,1,US,1061,18131.4834,0,#N/A
44797,2001-12-01,2001-12-13,2001-12-08,7,On time,0,54,533,275,Michael G Blythe,2,US,760,79710.2147,0,#N/A
44798,2001-12-01,2001-12-13,2001-12-08,7,On time,0,279,868,279,Tsvi Michael Reiter,5,US,939,44324.643,0,#N/A
44799,2001-12-01,2001-12-13,2001-12-08,7,On time,0,602,182,279,Tsvi Michael Reiter,5,US,976,54204.0144,0,#N/A
44800,2001-12-01,2001-12-13,2001-12-08,7,On time,0,576,4,275,Michael G Blythe,2,US,818,22710.9723,0,#N/A
44801,2001-12-01,2001-12-13,2001-12-08,7,On time,0,170,262,279,Tsvi Michael Reiter,5,US,926,63968.5126,0,#N/A
44802,2001-12-01,2001-12-13,2001-12-08,7,On time,0,26,361,279,Tsvi Michael Reiter,5,US,910,6363.8858,0,#N/A
44803,2001-12-01,2001-12-13,2001-12-08,7,On time,1,12383,14091,,#N/A,7,France,23961,3953.9884,9,Quality
44804,2001-12-01,2001-12-13,2001-12-08,7,On time,1,28829,5363,,#N/A,4,US,15198,3953.9884,9,Quality
44805,2001-12-01,2001-12-13,2001-12-08,7,On time,1,29011,8775,,#N/A,4,US,18628,3953.9884,9,Quality
44806,2001-12-01,2001-12-13,2001-12-08,7,On time,1,18452,10030,,#N/A,9,Australia,19893,3953.9884,9,Quality
44807,2001-12-01,2001-12-13,2001-12-08,7,On time,1,11365,16757,,#N/A,9,Australia,26643,3729.364,0,#N/A
44808,2001-12-02,2001-12-14,2001-12-09,7,On time,1,13836,7441,,#N/A,8,Germany,17293,3953.9884,9,Quality
44809,2001-12-02,2001-12-14,2001-12-09,7,On time,1,20552,1845,,#N/A,10,Great Britain,11665,772.5036,0,#N/A
44810,2001-12-02,2001-12-14,2001-12-09,7,On time,1,29126,19456,,#N/A,4,US,29362,3953.9884,9,Quality
44811,2001-12-02,2001-12-14,2001-12-09,7,On time,1,22732,15259,,#N/A,6,Canada,25139,3953.9884,9,Quality
44812,2001-12-02,2001-12-14,2001-12-09,7,On time,1,28988,2099,,#N/A,4,US,11919,3953.9884,9,Quality
44813,2001-12-02,2001-12-14,2001-12-09,7,On time,1,18695,4714,,#N/A,9,Australia,14549,3953.9884,9,Quality
44814,2001-12-02,2001-12-14,2001-12-09,7,On time,1,18281,12103,,#N/A,9,Australia,21973,3953.9884,9,Quality
44815,2001-12-02,2001-12-14,2001-12-09,7,On time,1,11444,15407,,#N/A,9,Australia,25290,3729.364,0,#N/A
44816,2001-12-03,2001-12-15,2001-12-10,7,On time,1,12321,4187,,#N/A,7,France,14022,3953.9884,9,Quality
44817,2001-12-03,2001-12-15,2001-12-10,7,On time,1,14777,11912,,#N/A,10,Great Britain,21782,3953.9884,9,Quality
44818,2001-12-03,2001-12-15,2001-12-10,7,On time,1,28827,17998,,#N/A,4,US,27886,3953.9884,9,Quality
44819,2001-12-03,2001-12-15,2001-12-10,7,On time,1,28853,3272,,#N/A,1,US,13106,3953.9884,9,Quality
44820,2001-12-03,2001-12-15,2001-12-10,7,On time,1,25972,6426,,#N/A,1,US,16262,3729.364,0,#N/A
44821,2001-12-03,2001-12-15,2001-12-10,7,On time,1,25975,8892,,#N/A,1,US,18746,3756.989,0,#N/A
44822,2001-12-03,2001-12-15,2001-12-10,7,On time,1,18486,9751,,#N/A,9,Australia,19611,3953.9884,9,Quality
44823,2001-12-03,2001-12-15,2001-12-10,7,On time,1,18488,11798,,#N/A,9,Australia,21668,3953.9884,9,Quality
44824,2001-12-03,2001-12-15,2001-12-10,7,On time,1,18694,18295,,#N/A,9,Australia,28186,3953.9884,9,Quality
44825,2001-12-03,2001-12-15,2001-12-10,7,On time,1,18309,4945,,#N/A,9,Australia,14780,3953.9884,9,Quality
44826,2001-12-04,2001-12-16,2001-12-11,7,On time,1,12308,16931,,#N/A,7,France,26817,3953.9884,9,Quality
44827,2001-12-04,2001-12-16,2001-12-11,7,On time,1,25973,7306,,#N/A,1,US,17155,3756.989,0,#N/A
44828,2001-12-04,2001-12-16,2001-12-11,7,On time,1,28997,13935,,#N/A,4,US,23805,3953.9884,9,Quality
44829,2001-12-04,2001-12-16,2001-12-11,7,On time,1,14643,4495,,#N/A,1,US,14330,772.5036,0,#N/A
44830,2001-12-04,2001-12-16,2001-12-11,7,On time,1,18337,5243,,#N/A,9,Australia,15078,3953.9884,9,Quality
44831,2001-12-05,2001-12-17,2001-12-12,7,On time,1,29467,18758,,#N/A,8,Germany,28654,3729.364,0,#N/A
44832,2001-12-05,2001-12-17,2001-12-12,7,On time,1,28804,2989,,#N/A,4,US,12819,3953.9884,9,Quality
44833,2001-12-05,2001-12-17,2001-12-12,7,On time,1,28842,19101,,#N/A,4,US,29002,3953.9884,9,Quality
44834,2001-12-05,2001-12-17,2001-12-12,7,On time,1,25952,11671,,#N/A,4,US,21541,3729.364,0,#N/A
44835,2001-12-05,2001-12-17,2001-12-12,7,On time,1,18338,3646,,#N/A,9,Australia,13481,3953.9884,9,Quality
44836,2001-12-05,2001-12-17,2001-12-12,7,On time,1,18465,1643,,#N/A,9,Australia,11463,3953.9884,9,Quality
44837,2001-12-06,2001-12-18,2001-12-13,7,On time,1,13808,3784,,#N/A,8,Germany,13619,3953.9884,9,Quality
44838,2001-12-06,2001-12-18,2001-12-13,7,On time,1,14138,17173,,#N/A,8,Germany,27060,3953.9884,9,Quality
44839,2001-12-06,2001-12-18,2001-12-13,7,On time,1,28825,16113,,#N/A,1,US,25999,3953.9884,9,Quality
44840,2001-12-06,2001-12-18,2001-12-13,7,On time,1,28857,18012,,#N/A,4,US,27900,3953.9884,9,Quality
44841,2001-12-06,2001-12-18,2001-12-13,7,On time,1,18335,14777,,#N/A,9,Australia,24652,3953.9884,9,Quality
44842,2001-12-07,2001-12-19,2001-12-14,7,On time,1,14140,6394,,#N/A,8,Germany,16229,3953.9884,9,Quality
44843,2001-12-07,2001-12-19,2001-12-14,7,On time,1,29058,18497,,#N/A,4,US,28388,3953.9884,9,Quality
44844,2001-12-07,2001-12-19,2001-12-14,7,On time,1,29139,6565,,#N/A,4,US,16404,3953.9884,9,Quality
44845,2001-12-07,2001-12-19,2001-12-14,7,On time,1,28845,19835,,#N/A,1,US,29741,3953.9884,9,Quality
44846,2001-12-07,2001-12-19,2001-12-14,7,On time,1,18334,12344,,#N/A,9,Australia,22214,3953.9884,9,Quality
44847,2001-12-07,2001-12-19,2001-12-14,7,On time,1,11445,9673,,#N/A,9,Australia,19532,3756.989,0,#N/A
44848,2001-12-08,2001-12-20,2001-12-15,7,On time,1,28418,11275,,#N/A,7,France,21145,3729.364,0,#N/A
44849,2001-12-08,2001-12-20,2001-12-15,7,On time,1,17996,3427,,#N/A,7,France,13262,772.5036,0,#N/A
44850,2001-12-08,2001-12-20,2001-12-15,7,On time,1,19417,11972,,#N/A,8,Germany,21842,772.5036,0,#N/A
44851,2001-12-08,2001-12-20,2001-12-15,7,On time,1,22299,14321,,#N/A,6,Canada,24191,3953.9884,9,Quality
44852,2001-12-08,2001-12-20,2001-12-15,7,On time,1,29128,19316,,#N/A,4,US,29220,3953.9884,9,Quality
44853,2001-12-08,2001-12-20,2001-12-15,7,On time,1,19874,8241,,#N/A,6,Canada,18094,3729.364,0,#N/A
44854,2001-12-08,2001-12-20,2001-12-15,7,On time,1,29004,18086,,#N/A,4,US,27974,3953.9884,9,Quality
44855,2001-12-08,2001-12-20,2001-12-15,7,On time,1,26692,10415,,#N/A,6,Canada,20282,772.5036,0,#N/A
44856,2001-12-08,2001-12-20,2001-12-15,7,On time,1,14651,9423,,#N/A,1,US,19282,772.5036,0,#N/A
44857,2001-12-08,2001-12-20,2001-12-15,7,On time,1,18484,1762,,#N/A,9,Australia,11582,3953.9884,9,Quality
44858,2001-12-08,2001-12-20,2001-12-15,7,On time,1,18487,7845,,#N/A,9,Australia,17698,3953.9884,9,Quality
44859,2001-12-08,2001-12-20,2001-12-15,7,On time,1,18495,3250,,#N/A,9,Australia,13084,3953.9884,9,Quality
44860,2001-12-08,2001-12-20,2001-12-15,7,On time,1,18693,6460,,#N/A,9,Australia,16297,3953.9884,9,Quality
44861,2001-12-08,2001-12-20,2001-12-15,7,On time,1,18288,5435,,#N/A,9,Australia,15270,3953.9884,9,Quality
44862,2001-12-08,2001-12-20,2001-12-15,7,On time,1,18457,10969,,#N/A,9,Australia,20838,3953.9884,9,Quality
44863,2001-12-08,2001-12-20,2001-12-15,7,On time,1,18467,9432,,#N/A,9,Australia,19291,3953.9884,9,Quality
44864,2001-12-08,2001-12-20,2001-12-15,7,On time,1,11364,8581,,#N/A,9,Australia,18434,3729.364,0,#N/A
44865,2001-12-08,2001-12-20,2001-12-15,7,On time,1,11372,13138,,#N/A,9,Australia,23008,3729.364,0,#N/A
44866,2001-12-08,2001-12-20,2001-12-15,7,On time,1,11443,18877,,#N/A,9,Australia,28776,3729.364,0,#N/A
44867,2001-12-09,2001-12-21,2001-12-16,7,On time,1,14793,11863,,#N/A,10,Great Britain,21733,3953.9884,9,Quality
44868,2001-12-09,2001-12-21,2001-12-16,7,On time,1,28852,7082,,#N/A,1,US,16927,3953.9884,9,Quality
44869,2001-12-09,2001-12-21,2001-12-16,7,On time,1,18700,5670,,#N/A,9,Australia,15505,3953.9884,9,Quality
44870,2001-12-09,2001-12-21,2001-12-16,7,On time,1,18301,19144,,#N/A,9,Australia,29045,3953.9884,9,Quality
44871,2001-12-09,2001-12-21,2001-12-16,7,On time,1,11363,12523,,#N/A,9,Australia,22393,3756.989,0,#N/A
44872,2001-12-10,2001-12-22,2001-12-17,7,On time,1,29111,4553,,#N/A,4,US,14388,3953.9884,9,Quality
44873,2001-12-10,2001-12-22,2001-12-17,7,On time,1,28828,7990,,#N/A,4,US,17843,3953.9884,9,Quality
44874,2001-12-11,2001-12-23,2001-12-18,7,On time,1,18004,7645,,#N/A,7,France,17498,772.5036,0,#N/A
44875,2001-12-11,2001-12-23,2001-12-18,7,On time,1,29048,17441,,#N/A,4,US,27328,3953.9884,9,Quality
44876,2001-12-11,2001-12-23,2001-12-18,7,On time,1,29056,6366,,#N/A,4,US,16201,3953.9884,9,Quality
44877,2001-12-11,2001-12-23,2001-12-18,7,On time,1,29136,5999,,#N/A,4,US,15834,3953.9884,9,Quality
44878,2001-12-11,2001-12-23,2001-12-18,7,On time,1,28807,2438,,#N/A,1,US,12264,3953.9884,9,Quality
44879,2001-12-11,2001-12-23,2001-12-18,7,On time,1,28833,11254,,#N/A,1,US,21124,3953.9884,9,Quality
44880,2001-12-11,2001-12-23,2001-12-18,7,On time,1,18470,10291,,#N/A,9,Australia,20156,3953.9884,9,Quality
44881,2001-12-11,2001-12-23,2001-12-18,7,On time,1,18496,17174,,#N/A,9,Australia,27061,3953.9884,9,Quality
44882,2001-12-11,2001-12-23,2001-12-18,7,On time,1,18703,17146,,#N/A,9,Australia,27033,3953.9884,9,Quality
44883,2001-12-11,2001-12-23,2001-12-18,7,On time,1,18296,5159,,#N/A,9,Australia,14994,3953.9884,9,Quality
44884,2001-12-11,2001-12-23,2001-12-18,7,On time,1,18308,1673,,#N/A,9,Australia,11493,3953.9884,9,Quality
44885,2001-12-12,2001-12-24,2001-12-19,7,On time,1,14833,6591,,#N/A,10,Great Britain,16430,3953.9884,9,Quality
44886,2001-12-12,2001-12-24,2001-12-19,7,On time,1,29108,3570,,#N/A,4,US,13405,3953.9884,9,Quality
44887,2001-12-12,2001-12-24,2001-12-19,7,On time,1,28821,3360,,#N/A,1,US,13195,3953.9884,9,Quality
44888,2001-12-12,2001-12-24,2001-12-19,7,On time,1,28838,19045,,#N/A,1,US,28946,3953.9884,9,Quality
44889,2001-12-13,2001-12-25,2001-12-20,7,On time,1,11351,13584,,#N/A,10,Great Britain,23454,3729.364,0,#N/A
44890,2001-12-13,2001-12-25,2001-12-20,7,On time,1,11381,9800,,#N/A,10,Great Britain,19661,3756.989,0,#N/A
44891,2001-12-13,2001-12-25,2001-12-20,7,On time,1,28847,3689,,#N/A,4,US,13524,3953.9884,9,Quality
44892,2001-12-13,2001-12-25,2001-12-20,7,On time,1,22267,10937,,#N/A,6,Canada,20805,3953.9884,9,Quality
44893,2001-12-13,2001-12-25,2001-12-20,7,On time,1,28856,4322,,#N/A,1,US,14157,3953.9884,9,Quality
44894,2001-12-13,2001-12-25,2001-12-20,7,On time,1,25943,18456,,#N/A,4,US,28347,3729.364,0,#N/A
44895,2001-12-13,2001-12-25,2001-12-20,7,On time,1,25951,17819,,#N/A,4,US,27707,3729.364,0,#N/A
44896,2001-12-13,2001-12-25,2001-12-20,7,On time,1,25964,17866,,#N/A,1,US,27754,3756.989,0,#N/A
44897,2001-12-13,2001-12-25,2001-12-20,7,On time,1,18696,3772,,#N/A,9,Australia,13607,3953.9884,9,Quality
44898,2001-12-13,2001-12-25,2001-12-20,7,On time,1,18307,19893,,#N/A,9,Australia,29799,3953.9884,9,Quality
44899,2001-12-13,2001-12-25,2001-12-20,7,On time,1,11353,17084,,#N/A,10,Great Britain,26971,3729.364,0,#N/A
44900,2001-12-14,2001-12-26,2001-12-21,7,On time,1,14778,14201,,#N/A,10,Great Britain,24071,3953.9884,9,Quality
44901,2001-12-14,2001-12-26,2001-12-21,7,On time,1,12332,4291,,#N/A,7,France,14126,3953.9884,9,Quality
44902,2001-12-14,2001-12-26,2001-12-21,7,On time,1,13829,14183,,#N/A,8,Germany,24053,3953.9884,9,Quality
44903,2001-12-14,2001-12-26,2001-12-21,7,On time,1,18284,16135,,#N/A,9,Australia,26021,3953.9884,9,Quality
44904,2001-12-14,2001-12-26,2001-12-21,7,On time,1,11359,2117,,#N/A,9,Australia,11938,3729.364,0,#N/A
44905,2001-12-15,2001-12-27,2001-12-22,7,On time,1,13822,9524,,#N/A,8,Germany,19383,3953.9884,9,Quality
44906,2001-12-15,2001-12-27,2001-12-22,7,On time,1,14832,2966,,#N/A,10,Great Britain,12796,3953.9884,9,Quality
44907,2001-12-15,2001-12-27,2001-12-22,7,On time,1,19415,4195,,#N/A,8,Germany,14030,772.5036,0,#N/A
44908,2001-12-15,2001-12-27,2001-12-22,7,On time,1,29032,2768,,#N/A,4,US,12597,3953.9884,9,Quality
44909,2001-12-15,2001-12-27,2001-12-22,7,On time,1,28840,16720,,#N/A,4,US,26606,3953.9884,9,Quality
44910,2001-12-15,2001-12-27,2001-12-22,7,On time,1,25969,14757,,#N/A,4,US,24632,3756.989,0,#N/A
44911,2001-12-15,2001-12-27,2001-12-22,7,On time,1,25976,5236,,#N/A,4,US,15071,3729.364,0,#N/A
44912,2001-12-15,2001-12-27,2001-12-22,7,On time,1,28966,4093,,#N/A,4,US,13928,3953.9884,9,Quality
44913,2001-12-15,2001-12-27,2001-12-22,7,On time,1,18468,19304,,#N/A,9,Australia,29207,3953.9884,9,Quality
44914,2001-12-15,2001-12-27,2001-12-22,7,On time,1,18491,8184,,#N/A,9,Australia,18037,3953.9884,9,Quality
44915,2001-12-15,2001-12-27,2001-12-22,7,On time,1,18461,15415,,#N/A,9,Australia,25298,3953.9884,9,Quality
44916,2001-12-15,2001-12-27,2001-12-22,7,On time,1,18463,2331,,#N/A,9,Australia,12155,3953.9884,9,Quality
44917,2001-12-16,2001-12-28,2001-12-23,7,On time,1,13842,1809,,#N/A,8,Germany,11629,3953.9884,9,Quality
44918,2001-12-16,2001-12-28,2001-12-23,7,On time,1,29466,14049,,#N/A,8,Germany,23919,3729.364,0,#N/A
44919,2001-12-16,2001-12-28,2001-12-23,7,On time,1,29017,5044,,#N/A,1,US,14879,3953.9884,9,Quality
44920,2001-12-16,2001-12-28,2001-12-23,7,On time,1,14648,14836,,#N/A,4,US,24711,772.5036,0,#N/A
44921,2001-12-16,2001-12-28,2001-12-23,7,On time,1,18489,16268,,#N/A,9,Australia,26154,3953.9884,9,Quality
44922,2001-12-16,2001-12-28,2001-12-23,7,On time,1,18277,16433,,#N/A,9,Australia,26319,3953.9884,9,Quality
44923,2001-12-16,2001-12-28,2001-12-23,7,On time,1,18336,6766,,#N/A,9,Australia,16608,3953.9884,9,Quality
44924,2001-12-17,2001-12-29,2001-12-24,7,On time,1,28830,18008,,#N/A,1,US,27896,3953.9884,9,Quality
44925,2001-12-17,2001-12-29,2001-12-24,7,On time,1,18493,2437,,#N/A,9,Australia,12263,3953.9884,9,Quality
44926,2001-12-17,2001-12-29,2001-12-24,7,On time,1,25706,15896,,#N/A,9,Australia,25781,772.5036,0,#N/A
44927,2001-12-17,2001-12-29,2001-12-24,7,On time,1,11448,4946,,#N/A,9,Australia,14781,3729.364,0,#N/A
44928,2001-12-18,2001-12-30,2001-12-25,7,On time,1,14843,13616,,#N/A,10,Great Britain,23486,3953.9884,9,Quality
44929,2001-12-18,2001-12-30,2001-12-25,7,On time,1,12398,11644,,#N/A,7,France,21514,3953.9884,9,Quality
44930,2001-12-18,2001-12-30,2001-12-25,7,On time,1,29110,9942,,#N/A,4,US,19804,3953.9884,9,Quality
44931,2001-12-18,2001-12-30,2001-12-25,7,On time,1,28849,14307,,#N/A,1,US,24177,3953.9884,9,Quality
44932,2001-12-18,2001-12-30,2001-12-25,7,On time,1,18303,19394,,#N/A,9,Australia,29300,3953.9884,9,Quality
44933,2001-12-18,2001-12-30,2001-12-25,7,On time,1,18276,7998,,#N/A,9,Australia,17851,3953.9884,9,Quality
44934,2001-12-19,2001-12-31,2001-12-26,7,On time,1,14771,14446,,#N/A,10,Great Britain,24316,3953.9884,9,Quality
44935,2001-12-19,2001-12-31,2001-12-26,7,On time,1,12333,7297,,#N/A,7,France,17146,3953.9884,9,Quality
44936,2001-12-19,2001-12-31,2001-12-26,7,On time,1,29044,10956,,#N/A,1,US,20825,3953.9884,9,Quality
44937,2001-12-19,2001-12-31,2001-12-26,7,On time,1,22251,4140,,#N/A,6,Canada,13975,3953.9884,9,Quality
44938,2001-12-19,2001-12-31,2001-12-26,7,On time,1,28851,3325,,#N/A,1,US,13160,3953.9884,9,Quality
44939,2001-12-19,2001-12-31,2001-12-26,7,On time,1,28993,19276,,#N/A,1,US,29179,3953.9884,9,Quality
44940,2001-12-19,2001-12-31,2001-12-26,7,On time,1,18490,8616,,#N/A,9,Australia,18469,3953.9884,9,Quality
44941,2001-12-19,2001-12-31,2001-12-26,7,On time,1,18697,19192,,#N/A,9,Australia,29093,3953.9884,9,Quality
44942,2001-12-19,2001-12-31,2001-12-26,7,On time,1,18701,1815,,#N/A,9,Australia,11635,3953.9884,9,Quality
44943,2001-12-19,2001-12-31,2001-12-26,7,On time,1,25568,10542,,#N/A,9,Australia,20409,772.5036,0,#N/A
44944,2001-12-19,2001-12-31,2001-12-26,7,On time,1,25707,12302,,#N/A,9,Australia,22172,772.5036,0,#N/A
44945,2001-12-19,2001-12-31,2001-12-26,7,On time,1,25710,17865,,#N/A,9,Australia,27753,772.5036,0,#N/A
44946,2001-12-19,2001-12-31,2001-12-26,7,On time,1,11357,5616,,#N/A,9,Australia,15451,3729.364,0,#N/A
44947,2001-12-19,2001-12-31,2001-12-26,7,On time,1,11446,16493,,#N/A,9,Australia,26379,3756.989,0,#N/A
44948,2001-12-20,2002-01-01,2001-12-27,7,On time,1,12395,15601,,#N/A,7,France,25485,3953.9884,9,Quality
44949,2001-12-20,2002-01-01,2001-12-27,7,On time,1,29474,8660,,#N/A,8,Germany,18513,3729.364,0,#N/A
44950,2001-12-20,2002-01-01,2001-12-27,7,On time,1,28835,15291,,#N/A,4,US,25171,3953.9884,9,Quality
44951,2001-12-20,2002-01-01,2001-12-27,7,On time,1,28843,19478,,#N/A,4,US,29384,3953.9884,9,Quality
44952,2001-12-20,2002-01-01,2001-12-27,7,On time,1,25955,10806,,#N/A,4,US,20673,3729.364,0,#N/A
44953,2001-12-20,2002-01-01,2001-12-27,7,On time,1,28859,4574,,#N/A,1,US,14409,3953.9884,9,Quality
44954,2001-12-20,2002-01-01,2001-12-27,7,On time,1,28990,6459,,#N/A,4,US,16296,3953.9884,9,Quality
44955,2001-12-20,2002-01-01,2001-12-27,7,On time,1,25709,9863,,#N/A,9,Australia,19724,772.5036,0,#N/A
44956,2001-12-20,2002-01-01,2001-12-27,7,On time,1,11449,3948,,#N/A,9,Australia,13783,3729.364,0,#N/A
44957,2001-12-21,2002-01-02,2001-12-28,7,On time,1,22247,17177,,#N/A,6,Canada,27064,3953.9884,9,Quality
44958,2001-12-21,2002-01-02,2001-12-28,7,On time,1,20173,17105,,#N/A,10,Great Britain,26992,772.5036,0,#N/A
44959,2001-12-21,2002-01-02,2001-12-28,7,On time,1,29019,14496,,#N/A,4,US,24367,3953.9884,9,Quality
44960,2001-12-21,2002-01-02,2001-12-28,7,On time,1,22373,2504,,#N/A,6,Canada,12330,3953.9884,9,Quality
44961,2001-12-21,2002-01-02,2001-12-28,7,On time,1,29060,5869,,#N/A,4,US,15704,3953.9884,9,Quality
44962,2001-12-21,2002-01-02,2001-12-28,7,On time,1,28831,11122,,#N/A,4,US,20992,3953.9884,9,Quality
44963,2001-12-21,2002-01-02,2001-12-28,7,On time,1,25974,5337,,#N/A,4,US,15172,3756.989,0,#N/A
44964,2001-12-21,2002-01-02,2001-12-28,7,On time,1,14647,14040,,#N/A,4,US,23910,772.5036,0,#N/A
44965,2001-12-21,2002-01-02,2001-12-28,7,On time,1,14649,18812,,#N/A,4,US,28709,772.5036,0,#N/A
44966,2001-12-21,2002-01-02,2001-12-28,7,On time,1,18458,1778,,#N/A,9,Australia,11598,3953.9884,9,Quality
44967,2001-12-22,2002-01-03,2001-12-29,7,On time,1,14794,8840,,#N/A,10,Great Britain,18694,3953.9884,9,Quality
44968,2001-12-22,2002-01-03,2001-12-29,7,On time,1,19365,8318,,#N/A,8,Germany,18171,772.5036,0,#N/A
44969,2001-12-22,2002-01-03,2001-12-29,7,On time,1,22713,18117,,#N/A,6,Canada,28006,3953.9884,9,Quality
44970,2001-12-22,2002-01-03,2001-12-29,7,On time,1,28820,16484,,#N/A,1,US,26370,3953.9884,9,Quality
44971,2001-12-22,2002-01-03,2001-12-29,7,On time,1,28989,7740,,#N/A,1,US,17593,3953.9884,9,Quality
44972,2001-12-22,2002-01-03,2001-12-29,7,On time,1,29016,15108,,#N/A,1,US,24985,3953.9884,9,Quality
44973,2001-12-22,2002-01-03,2001-12-29,7,On time,1,18482,7737,,#N/A,9,Australia,17590,3953.9884,9,Quality
44974,2001-12-23,2002-01-04,2001-12-30,7,On time,1,14776,19319,,#N/A,10,Great Britain,29223,3953.9884,9,Quality
44975,2001-12-23,2002-01-04,2001-12-30,7,On time,1,28823,3581,,#N/A,1,US,13416,3953.9884,9,Quality
44976,2001-12-23,2002-01-04,2001-12-30,7,On time,1,28824,6114,,#N/A,1,US,15949,3953.9884,9,Quality
